city_code,city_name,district_code,district_name,li_id,li_name,li_id_dgb,2014,mode_2014,source_2014,2018,mode_2018,source_2018
63,台北市,6300100,松山區,6300100-002,莊敬里,63000010002,,,,,,
63,台北市,6300100,松山區,6300100-003,東榮里,63000010003,,,,,,
63,台北市,6300100,松山區,6300100-004,三民里,63000010004,,,,,,
63,台北市,6300100,松山區,6300100-005,新益里,63000010005,,,,,,
63,台北市,6300100,松山區,6300100-006,富錦里,63000010006,,,,,,
63,台北市,6300100,松山區,6300100-007,新東里,63000010007,,,,,,
63,台北市,6300100,松山區,6300100-008,富泰里,63000010008,,,,,,
63,台北市,6300100,松山區,6300100-009,介壽里,63000010009,,,,,,
63,台北市,6300100,松山區,6300100-010,精忠里,63000010010,,,,,,
63,台北市,6300100,松山區,6300100-011,東光里,63000010011,,,,,,
63,台北市,6300100,松山區,6300100-012,龍田里,63000010012,,,,,,
63,台北市,6300100,松山區,6300100-013,東昌里,63000010013,,,,,,
63,台北市,6300100,松山區,6300100-014,東勢里,63000010014,,,,,,
63,台北市,6300100,松山區,6300100-015,中華里,63000010015,,,,,,
63,台北市,6300100,松山區,6300100-016,民有里,63000010016,,,,,,
63,台北市,6300100,松山區,6300100-017,民福里,63000010017,,,,,,
63,台北市,6300100,松山區,6300100-018,慈祐里,63000010018,,,,,,
63,台北市,6300100,松山區,6300100-019,安平里,63000010019,,,,,,
63,台北市,6300100,松山區,6300100-020,鵬程里,63000010020,,,,,,
63,台北市,6300100,松山區,6300100-021,自強里,63000010021,,,,,,
63,台北市,6300100,松山區,6300100-022,吉祥里,63000010022,,,,,,
63,台北市,6300100,松山區,6300100-024,新聚里,63000010024,,,,,,
63,台北市,6300100,松山區,6300100-025,復盛里,63000010025,,,,,,
63,台北市,6300100,松山區,6300100-026,中正里,63000010026,,,,,,
63,台北市,6300100,松山區,6300100-027,中崙里,63000010027,,,,,,
63,台北市,6300100,松山區,6300100-028,美仁里,63000010028,,,,,,
63,台北市,6300100,松山區,6300100-029,吉仁里,63000010029,,,,,,
63,台北市,6300100,松山區,6300100-030,敦化里,63000010030,,,,,,
63,台北市,6300100,松山區,6300100-031,復源里,63000010031,,,,,,
63,台北市,6300100,松山區,6300100-032,復建里,63000010032,,,,,,
63,台北市,6300100,松山區,6300100-033,復勢里,63000010033,,,,,,
63,台北市,6300100,松山區,6300100-034,福成里,63000010034,,,,,,
63,台北市,6300100,松山區,6300100-035,松基里,63000010035,,,,,,
63,台北市,6300200,信義區,6300200-001,西村里,63000020001,,,,,,
63,台北市,6300200,信義區,6300200-002,正和里,63000020002,,,,,,
63,台北市,6300200,信義區,6300200-003,興隆里,63000020003,,,,,,
63,台北市,6300200,信義區,6300200-004,中興里,63000020004,,,,,,
63,台北市,6300200,信義區,6300200-005,新仁里,63000020005,,,,,,
63,台北市,6300200,信義區,6300200-006,興雅里,63000020006,,,,,,
63,台北市,6300200,信義區,6300200-007,敦厚里,63000020007,,,,,,
63,台北市,6300200,信義區,"			6300200-008",廣居里,63000020008,,,,,,
63,台北市,6300200,信義區,"			6300200-009",安康里,63000020009,,,,,,
63,台北市,6300200,信義區,"			6300200-010",六藝里,63000020010,,,,,,
63,台北市,6300200,信義區,"			6300200-011",雅祥里,63000020011,,,,,,
63,台北市,6300200,信義區,"			6300200-012",五常里,63000020012,,,,,,
63,台北市,6300200,信義區,"			6300200-013",五全里,63000020013,,,,,,
63,台北市,6300200,信義區,"			6300200-014",永吉里,63000020014,,,,,,
63,台北市,6300200,信義區,"			6300200-015",長春里,63000020015,,,,,,
63,台北市,6300200,信義區,"			6300200-016",四育里,63000020016,,,,,,
63,台北市,6300200,信義區,"			6300200-017",四維里,63000020017,,,,,,
63,台北市,6300200,信義區,"			6300200-018",永春里,63000020018,,,,,,
63,台北市,6300200,信義區,"			6300200-019",富臺里,63000020019,,,,,,
63,台北市,6300200,信義區,"			6300200-020",國業里,63000020020,,,,,,
63,台北市,6300200,信義區,"			6300200-021",松隆里,63000020021,,,,,,
63,台北市,6300200,信義區,"			6300200-022",松友里,63000020022,,,,,,
63,台北市,6300200,信義區,"			6300200-023",松光里,63000020023,,,,,,
63,台北市,6300200,信義區,"			6300200-024",中坡里,63000020024,,,,,,
63,台北市,6300200,信義區,"			6300200-025",中行里,63000020025,,,,,,
63,台北市,6300200,信義區,"			6300200-026",大道里,63000020026,,,,,,
63,台北市,6300200,信義區,"			6300200-027",大仁里,63000020027,,,,,,
63,台北市,6300200,信義區,"			6300200-028",景新里,63000020028,,,,,,
63,台北市,6300200,信義區,"			6300200-029",惠安里,63000020029,,,,,,
63,台北市,6300200,信義區,"			6300200-030",三張里,63000020030,,,,,,
63,台北市,6300200,信義區,"			6300200-031",三犁里,63000020031,,,,,,
63,台北市,6300200,信義區,"			6300200-032",六合里,63000020032,,,,,,
63,台北市,6300200,信義區,"			6300200-033",泰和里,63000020033,,,,,,
63,台北市,6300200,信義區,"			6300200-034",景聯里,63000020034,,,,,,
63,台北市,6300200,信義區,"			6300200-035",景勤里,63000020035,,,,,,
63,台北市,6300200,信義區,"			6300200-036",雙和里,63000020036,,,,,,
63,台北市,6300200,信義區,"			6300200-037",嘉興里,63000020037,,,,,,
63,台北市,6300200,信義區,"			6300200-038",黎順里,63000020038,,,,,,
63,台北市,6300200,信義區,"			6300200-039",黎平里,63000020039,,,,,,
63,台北市,6300200,信義區,"			6300200-040",黎忠里,63000020040,,,,,,
63,台北市,6300200,信義區,"			6300200-041",黎安里,63000020041,,,,,,
63,台北市,6300300,大安區,"			6300300-001",德安里,63000030001,,,,,,
63,台北市,6300300,大安區,"			6300300-002",仁慈里,63000030002,,,,,,
63,台北市,6300300,大安區,"			6300300-003",和安里,63000030003,,,,,,
63,台北市,6300300,大安區,"			6300300-004",民炤里,63000030004,,,,,,
63,台北市,6300300,大安區,"			6300300-005",仁愛里,63000030005,,,,,,
63,台北市,6300300,大安區,"			6300300-006",義村里,63000030006,,,,,,
63,台北市,6300300,大安區,"			6300300-007",民輝里,63000030007,,,,,,
63,台北市,6300300,大安區,"			6300300-008",昌隆里,63000030008,,,,,,
63,台北市,6300300,大安區,"			6300300-009",誠安里,63000030009,,,,,,
63,台北市,6300300,大安區,"			6300300-010",光武里,63000030010,,,,,,
63,台北市,6300300,大安區,"			6300300-011",龍坡里,63000030011,,,,,,
63,台北市,6300300,大安區,"			6300300-012",龍泉里,63000030012,,,,,,
63,台北市,6300300,大安區,"			6300300-013",古風里,63000030013,,,,,,
63,台北市,6300300,大安區,"			6300300-014",古莊里,63000030014,,,,,,
63,台北市,6300300,大安區,"			6300300-015",龍安里,63000030015,,,,,,
63,台北市,6300300,大安區,"			6300300-016",錦安里,63000030016,,,,,,
63,台北市,6300300,大安區,"			6300300-017",福住里,63000030017,,,,,,
63,台北市,6300300,大安區,"			6300300-018",永康里,63000030018,,,,,,
63,台北市,6300300,大安區,"			6300300-019",光明里,63000030019,,,,,,
63,台北市,6300300,大安區,"			6300300-020",錦泰里,63000030020,,,,,,
63,台北市,6300300,大安區,"			6300300-021",錦華里,63000030021,,,,,,
63,台北市,6300300,大安區,"			6300300-022",龍圖里,63000030022,,,,,,
63,台北市,6300300,大安區,"			6300300-023",新龍里,63000030023,,,,,,
63,台北市,6300300,大安區,"			6300300-026",龍陣里,63000030026,,,,,,
63,台北市,6300300,大安區,"			6300300-027",龍雲里,63000030027,,,,,,
63,台北市,6300300,大安區,"			6300300-028",龍生里,63000030028,,,,,,
63,台北市,6300300,大安區,"			6300300-029",住安里,63000030029,,,,,,
63,台北市,6300300,大安區,"			6300300-030",義安里,63000030030,,,,,,
63,台北市,6300300,大安區,"			6300300-031",通化里,63000030031,,,,,,
63,台北市,6300300,大安區,"			6300300-032",通安里,63000030032,,,,,,
63,台北市,6300300,大安區,"			6300300-033",臨江里,63000030033,,,,,,
63,台北市,6300300,大安區,"			6300300-034",法治里,63000030034,,,,,,
63,台北市,6300300,大安區,"			6300300-035",全安里,63000030035,,,,,,
63,台北市,6300300,大安區,"			6300300-036",群賢里,63000030036,,,,,,
63,台北市,6300300,大安區,"			6300300-037",群英里,63000030037,,,,,,
63,台北市,6300300,大安區,"			6300300-038",虎嘯里,63000030038,,,,,,
63,台北市,6300300,大安區,"			6300300-039",臥龍里,63000030039,,,,,,
63,台北市,6300300,大安區,"			6300300-040",龍淵里,63000030040,,,,,,
63,台北市,6300300,大安區,"			6300300-041",龍門里,63000030041,,,,,,
63,台北市,6300300,大安區,"			6300300-043",大學里,63000030043,,,,,,
63,台北市,6300300,大安區,"			6300300-044",芳和里,63000030044,,,,,,
63,台北市,6300300,大安區,"						6300300-046",黎元里,63000030046,,,,,,
63,台北市,6300300,大安區,"			6300300-047",黎孝里,63000030047,,,,,,
63,台北市,6300300,大安區,"			6300300-048",黎和里,63000030048,,,,,,
63,台北市,6300300,大安區,"			6300300-049",建安里,63000030049,,,,,,
63,台北市,6300300,大安區,"			6300300-050",建倫里,63000030050,,,,,,
63,台北市,6300300,大安區,"			6300300-051",敦安里,63000030051,,,,,,
63,台北市,6300300,大安區,"			6300300-052",正聲里,63000030052,,,,,,
63,台北市,6300300,大安區,"			6300300-053",敦煌里,63000030053,,,,,,
63,台北市,6300300,大安區,"			6300300-054",華聲里,63000030054,,,,,,
63,台北市,6300300,大安區,6300300-055,車層里,63000030055,,,,,,
63,台北市,6300300,大安區,6300300-056,光信里,63000030056,,,,,,
63,台北市,6300300,大安區,6300300-057,學府里,63000030057,,,,,,
63,台北市,6300400,中山區,6300400-001,正守里,63000040001,,,,,,
63,台北市,6300400,中山區,6300400-002,正義里,63000040002,,,,,,
63,台北市,6300400,中山區,6300400-003,正得里,63000040003,,,,,,
63,台北市,6300400,中山區,6300400-004,民安里,63000040004,,,,,,
63,台北市,6300400,中山區,6300400-005,康樂里,63000040005,,,,,,
63,台北市,6300400,中山區,6300400-006,中山里,63000040006,,,,,,
63,台北市,6300400,中山區,6300400-007,聚盛里,63000040007,,,,,,
63,台北市,6300400,中山區,6300400-008,集英里,63000040008,,,,,,
63,台北市,6300400,中山區,6300400-009,聚葉里,63000040009,,,,,,
63,台北市,6300400,中山區,6300400-010,恆安里,63000040010,,,,,,
63,台北市,6300400,中山區,6300400-011,晴光里,63000040011,,,,,,
63,台北市,6300400,中山區,6300400-012,圓山里,63000040012,,,,,,
63,台北市,6300400,中山區,6300400-013,劍潭里,63000040013,,,,,,
63,台北市,6300400,中山區,6300400-014,大直里,63000040014,,,,,,
63,台北市,6300400,中山區,6300400-015,成功里,63000040015,,,,,,
63,台北市,6300400,中山區,6300400-016,永安里,63000040016,,,,,,
63,台北市,6300400,中山區,6300400-017,大佳里,63000040017,,,,,,
63,台北市,6300400,中山區,6300400-018,新喜里,63000040018,,,,,,
63,台北市,6300400,中山區,6300400-019,新庄里,63000040019,,,,,,
63,台北市,6300400,中山區,6300400-020,新福里,63000040020,,,,,,
63,台北市,6300400,中山區,6300400-021,松江里,63000040021,,,,,,
63,台北市,6300400,中山區,6300400-022,新生里,63000040022,,,,,,
63,台北市,6300400,中山區,6300400-023,中庄里,63000040023,,,,,,
63,台北市,6300400,中山區,6300400-024,行政里,63000040024,,,,,,
63,台北市,6300400,中山區,6300400-025,行仁里,63000040025,,,,,,
63,台北市,6300400,中山區,6300400-026,行孝里,63000040026,,,,,,
63,台北市,6300400,中山區,6300400-027,下埤里,63000040027,,,,,,
63,台北市,6300400,中山區,6300400-028,江寧里,63000040028,,,,,,
63,台北市,6300400,中山區,6300400-029,江山里,63000040029,,,,,,
63,台北市,6300400,中山區,6300400-030,中吉里,63000040030,,,,,,
63,台北市,6300400,中山區,6300400-031,中原里,63000040031,,,,,,
63,台北市,6300400,中山區,6300400-032,興亞里,63000040032,,,,,,
63,台北市,6300400,中山區,6300400-033,中央里,63000040033,,,,,,
63,台北市,6300400,中山區,6300400-034,朱馥里,63000040034,,,,,,
63,台北市,6300400,中山區,6300400-035,龍洲里,63000040035,,,,,,
63,台北市,6300400,中山區,6300400-036,朱園里,63000040036,,,,,,
63,台北市,6300400,中山區,6300400-037,埤頭里,63000040037,,,,,,
63,台北市,6300400,中山區,6300400-038,朱崙里,63000040038,,,,,,
63,台北市,6300400,中山區,"			6300400-039",力行里,63000040039,,,,,,
63,台北市,6300400,中山區,6300400-040,復華里,63000040040,,,,,,
63,台北市,6300400,中山區,"			6300400-041",金泰里,63000040041,,,,,,
63,台北市,6300400,中山區,"			6300400-042",北安里,63000040042,,,,,,
63,台北市,6300500,中正區,"			6300500-001",水源里,63000050001,,,,,,
63,台北市,6300500,中正區,"			6300500-002",富水里,63000050002,,,,,,
63,台北市,6300500,中正區,"			6300500-003",文盛里,63000050003,,,,,,
63,台北市,6300500,中正區,"			6300500-004",林興里,63000050004,,,,,,
63,台北市,6300500,中正區,"			6300500-005",河堤里,63000050005,,,,,,
63,台北市,6300500,中正區,"			6300500-006",頂東里,63000050006,,,,,,
63,台北市,6300500,中正區,"			6300500-007",網溪里,63000050007,,,,,,
63,台北市,6300500,中正區,"			6300500-008",板溪里,63000050008,,,,,,
63,台北市,6300500,中正區,"			6300500-009",螢圃里,63000050009,,,,,,
63,台北市,6300500,中正區,"			6300500-010",螢雪里,63000050010,,,,,,
63,台北市,6300500,中正區,"			6300500-011",永功里,63000050011,,,,,,
63,台北市,6300500,中正區,"			6300500-012",永昌里,63000050012,,,,,,
63,台北市,6300500,中正區,"			6300500-013",龍興里,63000050013,,,,,,
63,台北市,6300500,中正區,"			6300500-014",忠勤里,63000050014,,,,,,
63,台北市,6300500,中正區,"			6300500-015",廈安里,63000050015,,,,,,
63,台北市,6300500,中正區,"			6300500-016",愛國里,63000050016,,,,,,
63,台北市,6300500,中正區,"			6300500-017",南門里,63000050017,,,,,,
63,台北市,6300500,中正區,"			6300500-018",龍光里,63000050018,,,,,,
63,台北市,6300500,中正區,"			6300500-019",南福里,63000050019,,,,,,
63,台北市,6300500,中正區,"			6300500-020",龍福里,63000050020,,,,,,
63,台北市,6300500,中正區,"			6300500-021",新營里,63000050021,,,,,,
63,台北市,6300500,中正區,"			6300500-022",建國里,63000050022,,,,,,
63,台北市,6300500,中正區,"			6300500-023",光復里,63000050023,,,,,,
63,台北市,6300500,中正區,"			6300500-024",黎明里,63000050024,,,,,,
63,台北市,6300500,中正區,"			6300500-025",梅花里,63000050025,,,,,,
63,台北市,6300500,中正區,"			6300500-026",幸福里,63000050026,,,,,,
63,台北市,6300500,中正區,"			6300500-027",幸市里,63000050027,,,,,,
63,台北市,6300500,中正區,"			6300500-028",東門里,63000050028,,,,,,
63,台北市,6300500,中正區,"			6300500-029",文北里,63000050029,,,,,,
63,台北市,6300500,中正區,"			6300500-030",文祥里,63000050030,,,,,,
63,台北市,6300500,中正區,"			6300500-031",三愛里,63000050031,,,,,,
63,台北市,6300600,大同區,"			6300600-001",玉泉里,63000060001,,,,,,
63,台北市,6300600,大同區,"			6300600-002",建明里,63000060002,,,,,,
63,台北市,6300600,大同區,"			6300600-003",建功里,63000060003,,,,,,
63,台北市,6300600,大同區,"			6300600-004",建泰里,63000060004,,,,,,
63,台北市,6300600,大同區,"			6300600-005",永樂里,63000060005,,,,,,
63,台北市,6300600,大同區,6300600-006,朝陽里,63000060006,,,,,,
63,台北市,6300600,大同區,"			6300600-007",星明里,63000060007,,,,,,
63,台北市,6300600,大同區,"			6300600-008",光能里,63000060008,,,,,,
63,台北市,6300600,大同區,"						6300600-009",大有里,63000060009,,,,,,
63,台北市,6300600,大同區,"			6300600-010",延平里,63000060010,,,,,,
63,台北市,6300600,大同區,"			6300600-011",雙連里,63000060011,,,,,,
63,台北市,6300600,大同區,"			6300600-012",南芳里,63000060012,,,,,,
63,台北市,6300600,大同區,"			6300600-013",民權里,63000060013,,,,,,
63,台北市,6300600,大同區,"			6300600-014",景星里,63000060014,,,,,,
63,台北市,6300600,大同區,"			6300600-015",隆和里,63000060015,,,,,,
63,台北市,6300600,大同區,"			6300600-016",蓬萊里,63000060016,,,,,,
63,台北市,6300600,大同區,"			6300600-017",國順里,63000060017,,,,,,
63,台北市,6300600,大同區,"			6300600-018",國慶里,63000060018,,,,,,
63,台北市,6300600,大同區,"			6300600-019",揚雅里,63000060019,,,,,,
63,台北市,6300600,大同區,"			6300600-020",斯文里,63000060020,,,,,,
63,台北市,6300600,大同區,"			6300600-021",鄰江里,63000060021,,,,,,
63,台北市,6300600,大同區,"			6300600-022",至聖里,63000060022,,,,,,
63,台北市,6300600,大同區,"			6300600-024",老師里,63000060024,,,,,,
63,台北市,6300600,大同區,"			6300600-025",重慶里,63000060025,,,,,,
63,台北市,6300600,大同區,"			6300600-026",保安里,63000060026,,,,,,
63,台北市,6300700,萬華區,"			6300700-001",福星里,63000070001,,,,,,
63,台北市,6300700,萬華區,"			6300700-002",萬壽里,63000070002,,,,,,
63,台北市,6300700,萬華區,"			6300700-003",西門里,63000070003,,,,,,
63,台北市,6300700,萬華區,"			6300700-004",新起里,63000070004,,,,,,
63,台北市,6300700,萬華區,"			6300700-005",菜園里,63000070005,,,,,,
63,台北市,6300700,萬華區,"			6300700-006",青山里,63000070006,,,,,,
63,台北市,6300700,萬華區,"			6300700-007",富民里,63000070007,,,,,,
63,台北市,6300700,萬華區,"			6300700-008",福音里,63000070008,,,,,,
63,台北市,6300700,萬華區,"			6300700-009",仁德里,63000070009,,,,,,
63,台北市,6300700,萬華區,"			6300700-010",富福里,63000070010,,,,,,
63,台北市,6300700,萬華區,"			6300700-011",頂碩里,63000070011,,,,,,
63,台北市,6300700,萬華區,"			6300700-012",雙園里,63000070012,,,,,,
63,台北市,6300700,萬華區,"			6300700-013",新忠里,63000070013,,,,,,
63,台北市,6300700,萬華區,"			6300700-014",新和里,63000070014,,,,,,
63,台北市,6300700,萬華區,"						6300700-015",糖廍里,63000070015,,,,,,
63,台北市,6300700,萬華區,"			6300700-016",和平里,63000070016,,,,,,
63,台北市,6300700,萬華區,"			6300700-017",綠堤里,63000070017,,,,,,
63,台北市,6300700,萬華區,"			6300700-018",華江里,63000070018,,,,,,
63,台北市,6300700,萬華區,"			6300700-019",柳鄉里,63000070019,,,,,,
63,台北市,6300700,萬華區,"			6300700-020",日善里,63000070020,,,,,,
63,台北市,6300700,萬華區,6300700-021,新安里,63000070021,,,,,,
63,台北市,6300700,萬華區,6300700-022,忠德里,63000070022,,,,,,
63,台北市,6300700,萬華區,6300700-023,孝德里,63000070023,,,,,,
63,台北市,6300700,萬華區,6300700-024,和德里,63000070024,,,,,,
63,台北市,6300700,萬華區,6300700-025,錦德里,63000070025,,,,,,
63,台北市,6300700,萬華區,6300700-026,全德里,63000070026,,,,,,
63,台北市,6300700,萬華區,6300700-027,保德里,63000070027,,,,,,
63,台北市,6300700,萬華區,6300700-028,銘德里,63000070028,,,,,,
63,台北市,6300700,萬華區,6300700-029,榮德里,63000070029,,,,,,
63,台北市,6300700,萬華區,6300700-030,壽德里,63000070030,,,,,,
63,台北市,6300700,萬華區,6300700-031,興德里,63000070031,,,,,,
63,台北市,6300700,萬華區,6300700-032,華中里,63000070032,,,,,,
63,台北市,6300700,萬華區,6300700-033,日祥里,63000070033,,,,,,
63,台北市,6300700,萬華區,6300700-034,忠貞里,63000070034,,,,,,
63,台北市,6300700,萬華區,6300700-035,凌霄里,63000070035,,,,,,
63,台北市,6300700,萬華區,6300700-036,騰雲里,63000070036,,,,,,
63,台北市,6300800,文山區,6300800-001,景行里,63000080001,,,,,,
63,台北市,6300800,文山區,6300800-002,景東里,63000080002,,,,,,
63,台北市,6300800,文山區,6300800-003,景美里,63000080003,,,,,,
63,台北市,6300800,文山區,6300800-004,景慶里,63000080004,,,,,,
63,台北市,6300800,文山區,6300800-005,景仁里,63000080005,,,,,,
63,台北市,6300800,文山區,6300800-006,景華里,63000080006,,,,,,
63,台北市,6300800,文山區,6300800-007,萬有里,63000080007,,,,,,
63,台北市,6300800,文山區,6300800-008,萬祥里,63000080008,,,,,,
63,台北市,6300800,文山區,6300800-009,萬隆里,63000080009,,,,,,
63,台北市,6300800,文山區,6300800-010,萬年里,63000080010,,,,,,
63,台北市,6300800,文山區,6300800-011,萬和里,63000080011,,,,,,
63,台北市,6300800,文山區,6300800-012,萬盛里,63000080012,,,,,,
63,台北市,6300800,文山區,6300800-013,興豐里,63000080013,,,,,,
63,台北市,6300800,文山區,6300800-014,興光里,63000080014,,,,,,
63,台北市,6300800,文山區,6300800-015,興家里,63000080015,,,,,,
63,台北市,6300800,文山區,6300800-016,興得里,63000080016,,,,,,
63,台北市,6300800,文山區,6300800-017,興業里,63000080017,,,,,,
63,台北市,6300800,文山區,6300800-018,興安里,63000080018,,,,,,
63,台北市,6300800,文山區,6300800-019,興福里,63000080019,,,,,,
63,台北市,6300800,文山區,6300800-020,興旺里,63000080020,,,,,,
63,台北市,6300800,文山區,6300800-021,興泰里,63000080021,,,,,,
63,台北市,6300800,文山區,6300800-022,興昌里,63000080022,,,,,,
63,台北市,6300800,文山區,6300800-023,試院里,63000080023,,,,,,
63,台北市,6300800,文山區,6300800-024,華興里,63000080024,,,,,,
63,台北市,6300800,文山區,6300800-025,明義里,63000080025,,,,,,
63,台北市,6300800,文山區,"			6300800-026",明興里,63000080026,,,,,,
63,台北市,6300800,文山區,"			6300800-027",木柵里,63000080027,,,,,,
63,台北市,6300800,文山區,"			6300800-028",木新里,63000080028,,,,,,
63,台北市,6300800,文山區,"			6300800-029",順興里,63000080029,,,,,,
63,台北市,6300800,文山區,"			6300800-030",樟林里,63000080030,,,,,,
63,台北市,6300800,文山區,"			6300800-031",樟新里,63000080031,,,,,,
63,台北市,6300800,文山區,"			6300800-032",樟腳里,63000080032,,,,,,
63,台北市,6300800,文山區,"			6300800-033",萬芳里,63000080033,,,,,,
63,台北市,6300800,文山區,"			6300800-034",博嘉里,63000080034,,,,,,
63,台北市,6300800,文山區,"			6300800-035",萬興里,63000080035,,,,,,
63,台北市,6300800,文山區,"			6300800-036",指南里,63000080036,,,,,,
63,台北市,6300800,文山區,"			6300800-037",老泉里,63000080037,,,,,,
63,台北市,6300800,文山區,"			6300800-038",忠順里,63000080038,,,,,,
63,台北市,6300800,文山區,"			6300800-039",萬美里,63000080039,,,,,,
63,台北市,6300800,文山區,"			6300800-040",政大里,63000080040,,,,,,
63,台北市,6300800,文山區,"			6300800-041",樟文里,63000080041,,,,,,
63,台北市,6300800,文山區,"			6300800-042",興邦里,63000080042,,,,,,
63,台北市,6300800,文山區,"			6300800-043",樟樹里,63000080043,,,,,,
63,台北市,6300900,南港區,"			6300900-001",南港里,63000090001,,,,,,
63,台北市,6300900,南港區,"			6300900-002",中南里,63000090002,,,,,,
63,台北市,6300900,南港區,"			6300900-003",新富里,63000090003,,,,,,
63,台北市,6300900,南港區,"			6300900-004",三重里,63000090004,,,,,,
63,台北市,6300900,南港區,"			6300900-005",東新里,63000090005,,,,,,
63,台北市,6300900,南港區,"			6300900-006",新光里,63000090006,,,,,,
63,台北市,6300900,南港區,"			6300900-007",東明里,63000090007,,,,,,
63,台北市,6300900,南港區,"			6300900-008",西新里,63000090008,,,,,,
63,台北市,6300900,南港區,"			6300900-009",玉成里,63000090009,,,,,,
63,台北市,6300900,南港區,"			6300900-010",合成里,63000090010,,,,,,
63,台北市,6300900,南港區,"			6300900-011",成福里,63000090011,,,,,,
63,台北市,6300900,南港區,"			6300900-012",萬福里,63000090012,,,,,,
63,台北市,6300900,南港區,"			6300900-013",鴻福里,63000090013,,,,,,
63,台北市,6300900,南港區,"			6300900-014",百福里,63000090014,,,,,,
63,台北市,6300900,南港區,"			6300900-015",聯成里,63000090015,,,,,,
63,台北市,6300900,南港區,"			6300900-016",舊莊里,63000090016,,,,,,
63,台北市,6300900,南港區,"			6300900-017",中研里,63000090017,,,,,,
63,台北市,6300900,南港區,"			6300900-018",九如里,63000090018,,,,,,
63,台北市,6300900,南港區,"			6300900-019",仁福里,63000090019,,,,,,
63,台北市,6300900,南港區,"			6300900-020",重陽里,63000090020,,,,,,
63,台北市,6301000,內湖區,"			6301000-001",西湖里,63000100001,,,,,,
63,台北市,6301000,內湖區,"			6301000-002",西康里,63000100002,,,,,,
63,台北市,6301000,內湖區,"			6301000-003",西安里,63000100003,,,,,,
63,台北市,6301000,內湖區,"			6301000-005",港墘里,63000100005,,,,,,
63,台北市,6301000,內湖區,"			6301000-006",港都里,63000100006,,,,,,
63,台北市,6301000,內湖區,"			6301000-007",港富里,63000100007,,,,,,
63,台北市,6301000,內湖區,"			6301000-008",港華里,63000100008,,,,,,
63,台北市,6301000,內湖區,"			6301000-009",內湖里,63000100009,,,,,,
63,台北市,6301000,內湖區,"			6301000-010",湖濱里,63000100010,,,,,,
63,台北市,6301000,內湖區,"			6301000-011",紫星里,63000100011,,,,,,
63,台北市,6301000,內湖區,"			6301000-012",大湖里,63000100012,,,,,,
63,台北市,6301000,內湖區,"			6301000-013",金龍里,63000100013,,,,,,
63,台北市,6301000,內湖區,"			6301000-014",金瑞里,63000100014,,,,,,
63,台北市,6301000,內湖區,"			6301000-015",碧山里,63000100015,,,,,,
63,台北市,6301000,內湖區,"			6301000-016",紫雲里,63000100016,,,,,,
63,台北市,6301000,內湖區,"			6301000-017",清白里,63000100017,,,,,,
63,台北市,6301000,內湖區,"			6301000-018",葫洲里,63000100018,,,,,,
63,台北市,6301000,內湖區,"			6301000-019",紫陽里,63000100019,,,,,,
63,台北市,6301000,內湖區,"			6301000-020",瑞陽里,63000100020,,,,,,
63,台北市,6301000,內湖區,"						6301000-021",瑞光里,63000100021,,,,,,
63,台北市,6301000,內湖區,"			6301000-022",五分里,63000100022,,,,,,
63,台北市,6301000,內湖區,"			6301000-023",東湖里,63000100023,,,,,,
63,台北市,6301000,內湖區,"			6301000-024",樂康里,63000100024,,,,,,
63,台北市,6301000,內湖區,"			6301000-025",內溝里,63000100025,,,,,,
63,台北市,6301000,內湖區,"			6301000-026",週美里,63000100026,,,,,,
63,台北市,6301000,內湖區,"			6301000-027",行善里,63000100027,,,,,,
63,台北市,6301000,內湖區,"			6301000-028",石潭里,63000100028,,,,,,
63,台北市,6301000,內湖區,"			6301000-029",湖興里,63000100029,,,,,,
63,台北市,6301000,內湖區,"			6301000-030",湖元里,63000100030,,,,,,
63,台北市,6301000,內湖區,"			6301000-031",安湖里,63000100031,,,,,,
63,台北市,6301000,內湖區,"			6301000-032",秀湖里,63000100032,,,,,,
63,台北市,6301000,內湖區,"			6301000-033",安泰里,63000100033,,,,,,
63,台北市,6301000,內湖區,"			6301000-034",金湖里,63000100034,,,,,,
63,台北市,6301000,內湖區,"			6301000-035",康寧里,63000100035,,,,,,
63,台北市,6301000,內湖區,"			6301000-036",明湖里,63000100036,,,,,,
63,台北市,6301000,內湖區,"			6301000-037",蘆洲里,63000100037,,,,,,
63,台北市,6301000,內湖區,"			6301000-038",麗山里,63000100038,,,,,,
63,台北市,6301000,內湖區,"			6301000-039",寶湖里,63000100039,,,,,,
63,台北市,6301000,內湖區,"			6301000-040",南湖里,63000100040,,,,,,
63,台北市,6301100,士林區,"						6301100-001",仁勇里,63000110001,,,,,,
63,台北市,6301100,士林區,"			6301100-002",義信里,63000110002,,,,,,
63,台北市,6301100,士林區,"			6301100-003",福林里,63000110003,,,,,,
63,台北市,6301100,士林區,6301100-004,福德里,63000110004,,,,,,
63,台北市,6301100,士林區,6301100-005,福志里,63000110005,,,,,,
63,台北市,6301100,士林區,6301100-006,舊佳里,63000110006,,,,,,
63,台北市,6301100,士林區,6301100-007,福佳里,63000110007,,,,,,
63,台北市,6301100,士林區,6301100-008,後港里,63000110008,,,,,,
63,台北市,6301100,士林區,6301100-009,福中里,63000110009,,,,,,
63,台北市,6301100,士林區,6301100-010,前港里,63000110010,,,,,,
63,台北市,6301100,士林區,6301100-011,百齡里,63000110011,,,,,,
